"ID Produto";"Codigo produto";"GTIN";"Descrição Produto";"Depósito";"Balanço";"Preço Unitário";"Preço de Custo";"Observação";"Data"
"16473118006";"16456271009	";"";"JAQUETA GOMADA COR:PRETO;TAM:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473118005";"16456271008	";"";"JAQUETA GOMADA COR:PRETO;TAM:PP";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473118013";"16456271013	";"";"JAQUETA GOMADA COR:PRETO;TAM:XG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117741";"16456270992	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117743";"16456270993	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117740";"16456270991	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117739";"16456270990	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117738";"16456270989	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:PP";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117744";"16456270994	";"";"JAQUETA IMPERMEAVEL COR:AZUL;TAM:XG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117748";"16456270998	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117749";"16456270999	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117747";"16456270997	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117746";"16456270996	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117745";"16456270995	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:PP";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16473117750";"16456271000	";"";"JAQUETA IMPERMEAVEL COR:PRETO;TAM:XG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16586863499";"16456273439	";"";"KANGOL";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549369";"16406549369	";"";"KANGOL COR:AZUL;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549370";"16406549370	";"";"KANGOL COR:AZUL;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549368";"16406549368	";"";"KANGOL COR:AZUL;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549367";"16406549367	";"";"KANGOL COR:AZUL;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549352";"16406549352	";"";"KANGOL COR:BEGE;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549353";"16406549353	";"";"KANGOL COR:BEGE;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549351";"16406549351	";"";"KANGOL COR:BEGE;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549350";"16406549350	";"";"KANGOL COR:BEGE;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549356";"16406549356	";"";"KANGOL COR:CINZA;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549357";"16406549357	";"";"KANGOL COR:CINZA;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549355";"16406549355	";"";"KANGOL COR:CINZA;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549354";"16406549354	";"";"KANGOL COR:CINZA;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549364";"16406549364	";"";"KANGOL COR:MARROM;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549366";"16406549366	";"";"KANGOL COR:MARROM;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549363";"16406549363	";"";"KANGOL COR:MARROM;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549362";"16406549362	";"";"KANGOL COR:MARROM;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549373";"16406549373	";"";"KANGOL COR:PRETO;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549375";"16406549375	";"";"KANGOL COR:PRETO;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549372";"16406549372	";"";"KANGOL COR:PRETO;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549371";"16406549371	";"";"KANGOL COR:PRETO;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549360";"16406549360	";"";"KANGOL COR:VERDE;TAMANHO:G";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549361";"16406549361	";"";"KANGOL COR:VERDE;TAMANHO:GG";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549359";"16406549359	";"";"KANGOL COR:VERDE;TAMANHO:M";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16406549358";"16406549358	";"";"KANGOL COR:VERDE;TAMANHO:P";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16543894929";"16456272475	";"";"KAUAI LISTRADO 004 COBALTO/BRANCO 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 160m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794749";"16456272902	";"";"KAUAI LISTRADO 008 ROSA CLARO 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794756";"16456272903	";"";"KAUAI LISTRADO 014 VERDE AGUA 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794760";"16456272904	";"";"KAUAI LISTRADO 023 LILAS 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794765";"16456272905	";"";"KAUAI LISTRADO 031 AZUL BEBE 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794771";"16456272906	";"";"KAUAI LISTRADO 032 AZUL CELESTE 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16543894938";"16456272476	";"";"KAUAI LISTRADO 032 AZUL CELESTE/CRU 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16431837552";"16431837552	";"";"KAUAI LISTRADO 033 KAKI 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16431837553";"16431837553	";"";"KAUAI LISTRADO 034 COBALTO 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16431837554";"16431837554	";"";"KAUAI LISTRADO 037 AZUL MARINHO 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794777";"16456272907	";"";"KAUAI LISTRADO 063 VERDE JADE 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794784";"16456272908	";"";"KAUAI LISTRADO 104 CINZA 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794789";"16456272909	";"";"KAUAI LISTRADO 111 PINK 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794794";"16456272910	";"";"KAUAI LISTRADO 115 AMARELO CLARO 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16554794799";"16456272911	";"";"KAUAI LISTRADO 178 ABACATE 20% POLIESTER (PES) 80% FIBRAS DIVERSAS Larg: 165m (IC: 01,32,59,39,45,50,54)";"Geral";"0,0000000000";"10,0000000000";"10,0000000000";""
"16586863566";"16456273494	";"";"KIT MATEIRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16586863501";"16456273441	";"";"KIT MATEIRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573653";"16456272206	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:34;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573659";"16456272207	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:36;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573666";"16456272208	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:38;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573671";"16456272209	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:40;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573679";"16456272210	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:42;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573688";"16456272211	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:44;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573695";"16456272212	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:46;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573701";"16456272213	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:48;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573707";"16456272214	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:50;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573717";"16456272215	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:52;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16527573724";"16456272216	";"";"LA MADRE FEM AD 4 BOTOES PUNHO COS E PUNHO LARGO TAM:54;COR:QUADRICULADO BEGE/BRA";"Geral";"0,0000000000";"0,0000000000";"0,0000000000";""
"16499680050";"16456271628	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:3430-6 XADREZ VER";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145856";"16456272340	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:ALF AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145850";"16456272339	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:ALF CARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145832";"16456272337	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:ALF ROSÉ";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145836";"16456272338	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:ALF VERDE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16533051994";"16456272272	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:ALG AZULCARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16565260563";"16456273238	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:BENGALINE LISTRADO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435558";"16456273185	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:LINHO AREIA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16571247781";"16456273276	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:LINHO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680044";"16456271627	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:LINHO PANAMA STRIPE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435569";"16456273186	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:LINHO ROSA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354214";"16456273983	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:MAQUINETADO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354212";"16456273982	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:MAQUINETADO VERMELHO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16535941156";"16456272325	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:VICHY BEGE/BRANCO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629037";"16456272217	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:XADREZ BORD/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16590550476";"16456273668	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:XADREZ ROSE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499675852";"16456271616	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:XADREZ VERDE 3432-6";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629043";"16456272218	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:34;COR:XADREZ VERDE/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680060";"16456271630	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:3430-6 XADREZ VER";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145893";"16456272344	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:ALF AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145885";"16456272343	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:ALF CARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145866";"16456272341	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:ALF ROSÉ";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145872";"16456272342	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:ALF VERDE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16533051998";"16456272273	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:ALG AZULCARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16565260574";"16456273239	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:BENGALINE LISTRADO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435579";"16456273187	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:LINHO AREIA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16571247784";"16456273277	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:LINHO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680057";"16456271629	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:LINHO PANAMA STRIPE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435588";"16456273188	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:LINHO ROSA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354217";"16456273985	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:MAQUINETADO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354216";"16456273984	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:MAQUINETADO VERMELHO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16535941159";"16456272326	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:VICHY BEGE/BRANCO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629048";"16456272219	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:XADREZ BORD/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16590550482";"16456273669	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:XADREZ ROSE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499675856";"16456271617	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:XADREZ VERDE 3432-6";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629054";"16456272220	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:36;COR:XADREZ VERDE/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680072";"16456271632	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:3430-6 XADREZ VER";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145909";"16456272348	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:ALF AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145904";"16456272347	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:ALF CARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145896";"16456272345	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:ALF ROSÉ";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145899";"16456272346	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:ALF VERDE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16533052001";"16456272274	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:ALG AZULCARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16565260579";"16456273240	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:BENGALINE LISTRADO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435596";"16456273189	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:LINHO AREIA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16571247795";"16456273278	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:LINHO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680066";"16456271631	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:LINHO PANAMA STRIPE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435603";"16456273190	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:LINHO ROSA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354223";"16456273987	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:MAQUINETADO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354219";"16456273986	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:MAQUINETADO VERMELHO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16535941168";"16456272327	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:VICHY BEGE/BRANCO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629058";"16456272221	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:XADREZ BORD/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16590550485";"16456273670	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:XADREZ ROSE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499675861";"16456271618	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:XADREZ VERDE 3432-6";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629063";"16456272222	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:38;COR:XADREZ VERDE/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680083";"16456271634	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:3430-6 XADREZ VER";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145928";"16456272352	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:ALF AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145924";"16456272351	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:ALF CARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145914";"16456272349	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:ALF ROSÉ";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145920";"16456272350	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:ALF VERDE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16533052006";"16456272275	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:ALG AZULCARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16565260589";"16456273241	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:BENGALINE LISTRADO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435610";"16456273191	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:LINHO AREIA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16571247801";"16456273279	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:LINHO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680078";"16456271633	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:LINHO PANAMA STRIPE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435620";"16456273192	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:LINHO ROSA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354230";"16456273989	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:MAQUINETADO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354227";"16456273988	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:MAQUINETADO VERMELHO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16535941170";"16456272328	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:VICHY BEGE/BRANCO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629067";"16456272223	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:XADREZ BORD/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16590550492";"16456273671	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:XADREZ ROSE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499675864";"16456271619	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:XADREZ VERDE 3432-6";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16527629071";"16456272224	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:40;COR:XADREZ VERDE/PRETO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680094";"16456271636	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:3430-6 XADREZ VER";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145952";"16456272356	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:ALF AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145948";"16456272355	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:ALF CARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145935";"16456272353	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:ALF ROSÉ";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16537145944";"16456272354	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:ALF VERDE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16533052013";"16456272276	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:ALG AZULCARAMELO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16565260598";"16456273242	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:BENGALINE LISTRADO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435628";"16456273193	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:LINHO AREIA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16571247804";"16456273280	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:LINHO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16499680088";"16456271635	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:LINHO PANAMA STRIPE";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16561435635";"16456273194	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:LINHO ROSA";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354238";"16456273991	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:MAQUINETADO AZUL";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16604354235";"16456273990	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:MAQUINETADO VERMELHO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
"16535941174";"16456272329	";"";"LA MADRE FEMININA ADULTA COLORIDAS TAM:42;COR:VICHY BEGE/BRANCO";"Geral";"0,0000000000";"11,0000000000";"0,0000000000";""
